6react,loose,yes,1,20,2,1,21.55,1.0,1.26
6react,loose,yes,10,20,2,10,22.92,1.0,1.22
6react,loose,yes,100,20,2,100,41.24,1.0,1.20
6react,default,yes,1,2,4,1,20.46,1.0,1.30
6react,default,yes,10,2,4,1,19.65,1.0,1.26
6react,default,yes,100,2,4,1,22.88,1.0,1.25
6react,loose,yes,1,2,4,1,23.28,1.0,1.15
6react,loose,yes,10,2,4,10,20.51,1.0,1.15
6react,loose,yes,100,2,4,67,26.33,1.0,1.16
6react,default,yes,1,10,4,1,19.28,1.0,1.25
6react,default,yes,10,10,4,1,20.43,1.0,1.27
6react,default,yes,100,10,4,1,22.92,1.0,1.29
6react,loose,yes,1,10,4,1,23.28,1.0,1.24
6react,loose,yes,10,10,4,10,24.44,1.0,1.27
6react,loose,yes,100,10,4,50,26.65,1.0,1.22
6react,default,yes,1,20,4,1,19.56,1.0,1.29
6react,default,yes,10,20,4,1,19.41,1.0,1.12
6react,default,yes,100,20,4,1,23.55,1.0,1.14
6react,loose,yes,1,20,4,1,23.19,1.0,1.13
6react,loose,yes,10,20,4,10,23.39,1.0,1.19
6react,loose,yes,100,20,4,78,26.16,1.0,1.14
8react,default,yes,1,2,0,1,28.34,1.8978910408428504E-40,2.33
8react,default,yes,10,2,0,10,30.91,1.8164152282945372E-54,2.88
8react,default,yes,100,2,0,100,40.35,4.970392346304489E-34,10.13
8react,loose,yes,1,2,0,0,29.76,3.839439373696397E-233,12.26
8react,loose,yes,10,2,0,9,33.29,9.07419991936818E-86,24.56
8react,loose,yes,100,2,0,96,70.33,1.4237894752768591E-49,194.04
8react,default,yes,1,10,0,1,32.01,8.19852066332286E-30,6.95
8react,default,yes,10,10,0,10,35.04,5.789721674339862E-33,7.47
8react,default,yes,100,10,0,100,44.21,1.2396215126008092E-31,14.73
8react,loose,yes,1,10,0,1,36.29,4.8114723082525934E-119,35.15
8react,loose,yes,10,10,0,10,37.72,5.099331331923837E-78,91.80
8react,loose,yes,100,10,0,99,65.72,1.857502284080587E-48,331.57
8react,default,yes,1,20,0,1,38.59,6.2970653923108796E-30,16.40
8react,default,yes,10,20,0,10,43.82,5.10311378647705E-36,13.68
8react,default,yes,100,20,0,100,56.04,1.2342332821934566E-32,31.51
8react,loose,yes,1,20,0,1,41.28,5.66939047843249E-191,87.18
8react,loose,yes,10,20,0,10,45.13,1.2422549671392373E-118,284.76
8react,loose,yes,100,20,0,88,166.36,1.162493082336576E-43,608.88
8react,default,yes,1,2,2,1,28.87,1.5469028759365729E-59,2.97
8react,default,yes,10,2,2,10,30.43,6.302968299097497E-48,5.77
8react,default,yes,100,2,2,100,42.62,3.6113149254628997E-35,23.10
8react,loose,yes,1,2,2,0,31.82,4.1670227858372093E-237,13.74
8react,loose,yes,10,2,2,10,36.39,3.1774494892729994E-172,73.50
8react,loose,yes,100,2,2,100,62.76,1.8173803209341386E-50,699.22
8react,default,yes,1,10,2,1,33.35,2.564139337671624E-30,9.66
8react,default,yes,10,10,2,10,34.71,7.568178979691743E-36,13.15
8react,default,yes,100,10,2,100,47.17,2.0132811401279594E-31,37.25
8react,loose,yes,1,10,2,1,35.53,4.9199219664340385E-177,59.06
8react,loose,yes,10,10,2,9,45.81,1.7869486061394216E-97,172.67
8react,loose,yes,100,10,2,100,65.61,3.173689534207919E-53,897.43
8react,default,yes,1,20,2,1,41.69,8.687298618992564E-29,35.34
8react,default,yes,10,20,2,10,44.29,1.0415474729578827E-29,64.85
8react,default,yes,100,20,2,100,61.96,6.783301350658866E-30,95.67
8react,loose,yes,1,20,2,1,45.96,2.2243933585252667E-269,160.10
8react,loose,yes,10,20,2,8,49.19,5.56396347245736E-101,399.35
8react,loose,yes,100,20,2,92,220.56,6.153025657571722E-44,1207.14
8react,default,yes,1,2,4,1,29.81,5.970467531565573E-63,2.76
8react,default,yes,10,2,4,10,33.41,2.071839159249903E-56,8.37
8react,default,yes,100,2,4,100,45.65,1.3379233840777635E-35,32.57
8react,loose,yes,1,2,4,1,32.05,7.882504432246617E-190,18.78
8react,loose,yes,10,2,4,10,34.95,5.3223738815394554E-176,89.36
8react,loose,yes,100,2,4,98,90.31,3.731845357665461E-46,782.80
8react,default,yes,1,10,4,1,34.17,1.3454928448227375E-35,10.12
8react,default,yes,10,10,4,10,36.55,2.2948312908764085E-34,12.75
8react,default,yes,100,10,4,100,60.46,1.7283599873744956E-29,53.82
8react,loose,yes,1,10,4,0,54.30,1.5015211027932882E-237,234.89
8react,loose,yes,10,10,4,10,51.54,2.642403082267886E-67,222.35
8react,loose,yes,100,10,4,100,214.45,2.384888603843456E-32,944.12
8react,default,yes,1,20,4,1,43.04,1.1267061051129778E-30,40.86
8react,default,yes,10,20,4,10,44.14,1.0611736532978643E-29,65.48
8react,default,yes,100,20,4,100,62.09,7.714425273792003E-32,115.66
8react,loose,yes,1,20,4,1,46.63,1.1247701164906311E-187,291.04
8react,loose,yes,10,20,4,10,112.62,2.2179607463271555E-65,668.43
8react,loose,yes,100,20,4,99,102.05,6.223768382959435E-47,1229.99
