6react,default,yes,100,2,4,1,26.91,1.4352424423184632e-26,1.27
6react,loose,yes,1,2,4,1,23.17,1.775654472914789e-78,1.18
6react,loose,yes,10,2,4,5,24.35,4.505716347634122e-49,1.14
6react,loose,yes,100,2,4,57,31.18,3.1017262594357516e-23,1.21
6react,default,yes,1,10,4,1,23.03,1.445048465651616e-26,1.25
6react,default,yes,10,10,4,1,23.42,1.445048465651616e-26,1.28
6react,default,yes,100,10,4,1,26.66,1.445048465651616e-26,1.34
6react,loose,yes,1,10,4,1,22.82,1.0529506788931809e-76,1.19
6react,loose,yes,10,10,4,10,24.33,3.7238920287661852e-53,1.25
6react,loose,yes,100,10,4,99,32.02,6.603945884138951e-24,1.28
6react,default,yes,1,20,4,1,23.05,1.4450496579564234e-26,1.23
6react,default,yes,10,20,4,1,23.25,1.4450496579564234e-26,1.31
6react,default,yes,100,20,4,1,26.69,1.4450496579564234e-26,1.29
6react,loose,yes,1,20,4,1,22.72,2.186953783081674e-78,1.22
6react,loose,yes,10,20,4,2,23.55,1.5524072156871966e-47,1.18
6react,loose,yes,100,20,4,100,39.81,5.968245283987489e-24,1.23
8react,default,yes,1,2,0,1,29.18,2.9960287130723744e-43,2.10
8react,default,yes,10,2,0,10,31.14,6.736794975869491e-53,2.68
8react,default,yes,100,2,0,100,41.18,1.1465865871116702e-35,7.82
8react,loose,yes,1,2,0,1,30.44,2.3797174031066882e-294,11.69
8react,loose,yes,10,2,0,10,32.28,2.5822538131948918e-139,21.64
8react,loose,yes,100,2,0,96,52.87,2.1227050268940978e-52,194.60
8react,default,yes,1,10,0,1,32.61,7.777815073939753e-40,5.41
8react,default,yes,10,10,0,10,33.65,3.79430965859772e-37,7.08
8react,default,yes,100,10,0,100,45.71,5.398208569045212e-33,11.83
8react,loose,yes,1,10,0,1,34.61,5.2604402321885726e-185,46.49
8react,loose,yes,10,10,0,9,37.62,9.063849528731123e-139,44.65
8react,loose,yes,100,10,0,86,70.35,2.1315801283085387e-48,254.86
8react,default,yes,1,20,0,1,38.79,1.6027097421349977e-32,15.68
8react,default,yes,10,20,0,10,41.45,5.741135973576077e-33,21.29
8react,default,yes,100,20,0,100,57.68,5.256833416558009e-26,67.96
8react,loose,yes,1,20,0,1,59.85,3.31285160069131e-74,98.42
8react,loose,yes,10,20,0,10,50.23,1.6596313404103418e-109,194.18
8react,loose,yes,100,20,0,98,164.94,1.284888327898764e-49,503.82
8react,default,yes,1,2,2,1,30.86,1.236168324573022e-51,2.88
8react,default,yes,10,2,2,10,30.70,3.3636464364558585e-54,7.37
8react,default,yes,100,2,2,100,44.42,1.249491136197507e-36,32.80
8react,loose,yes,1,2,2,1,31.33,2.9478903826998365e-237,12.58
8react,loose,yes,10,2,2,10,33.01,7.482630282232541e-95,78.14
8react,loose,yes,100,2,2,100,122.30,5.190816153529934e-51,664.18
8react,default,yes,1,10,2,1,33.40,3.897566532874649e-36,8.43
8react,default,yes,10,10,2,10,34.98,5.9458325854604486e-37,14.06
8react,default,yes,100,10,2,100,48.84,2.9365792832568434e-28,42.45
8react,loose,yes,1,10,2,1,35.09,3.248068442437249e-204,86.90
8react,loose,yes,10,10,2,10,40.24,2.2872465234238734e-73,205.76
8react,loose,yes,100,10,2,96,162.23,5.507093758031662e-53,970.42
8react,default,yes,1,20,2,1,41.35,1.4983689973493843e-29,28.32
8react,default,yes,10,20,2,10,43.04,9.458250847096752e-30,65.20
8react,default,yes,100,20,2,100,62.23,1.0124646959862044e-32,104.88
8react,loose,yes,1,20,2,-1,47.26,7.82944857330232e-251,211.61
8react,loose,yes,10,20,2,10,50.43,3.245465182691631e-113,422.91
8react,loose,yes,100,20,2,100,95.00,6.887615555232367e-52,1327.50
8react,default,yes,1,2,4,1,29.78,6.511409189402884e-42,3.77
8react,default,yes,10,2,4,10,31.80,8.282873677170572e-47,7.22
8react,default,yes,100,2,4,100,44.90,1.2746592437066024e-33,33.13
8react,loose,yes,1,2,4,0,31.07,7.659081217007139e-252,30.97
8react,loose,yes,10,2,4,10,33.76,1.2145298569650943e-138,88.79
8react,loose,yes,100,2,4,100,155.66,1.747875693859779e-48,753.47
8react,default,yes,1,10,4,1,34.06,8.808756321267999e-28,11.93
8react,default,yes,10,10,4,10,37.95,2.007352339339714e-34,15.15
8react,default,yes,100,10,4,100,52.92,6.291970200362725e-28,46.69
8react,loose,yes,1,10,4,1,43.63,1.0411754612659806e-162,54.94
8react,loose,yes,10,10,4,10,41.21,1.065556469521041e-119,186.22
8react,loose,yes,100,10,4,96,70.70,2.3918206258576528e-49,921.00
8react,default,yes,1,20,4,1,41.50,7.793414569588047e-30,44.44
8react,default,yes,10,20,4,10,48.24,8.91959102462918e-32,74.80
8react,default,yes,100,20,4,100,66.75,5.5242294050466155e-27,180.64
8react,loose,yes,1,20,4,1,49.70,3.790707171786517e-164,259.02
8react,loose,yes,10,20,4,8,94.97,3.6958967783049763e-115,439.82
8react,loose,yes,100,20,4,99,276.29,1.829769468514715e-49,1165.65
